filing_id	principal_id	state	filing_type	filer_role	reporting_period_start	reporting_period_end	total_expenditure	total_hours_communicating	total_hours_other	source_url
WI-principal-11525-expenditure-2025-H1	11525	WI	expenditure_report	client	2025-01-01	2025-06-30	23290.0	30.0	29.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11525
WI-principal-11525-expenditure-2025-H2	11525	WI	expenditure_report	client	2025-07-01	2025-12-31	22500.0	5.0	21.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11525
WI-principal-11526-expenditure-2025-H1	11526	WI	expenditure_report	client	2025-01-01	2025-06-30	19060.0	16.25	29.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11526
WI-principal-11526-expenditure-2025-H2	11526	WI	expenditure_report	client	2025-07-01	2025-12-31	18000.0	9.75	38.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11526
WI-principal-11527-expenditure-2025-H1	11527	WI	expenditure_report	client	2025-01-01	2025-06-30	25060.0	11.25	23.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11527
WI-principal-11527-expenditure-2025-H2	11527	WI	expenditure_report	client	2025-07-01	2025-12-31	24000.0	4.75	34.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11527
WI-principal-11528-expenditure-2025-H1	11528	WI	expenditure_report	client	2025-01-01	2025-06-30	27998.5	37.95	109.8	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11528
WI-principal-11528-expenditure-2025-H2	11528	WI	expenditure_report	client	2025-07-01	2025-12-31	20550.0	11.75	75.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11528
WI-principal-11529-expenditure-2025-H1	11529	WI	expenditure_report	client	2025-01-01	2025-06-30	43445.0	37.5	48.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11529
WI-principal-11529-expenditure-2025-H2	11529	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	21.0	46.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11529
WI-principal-11531-expenditure-2025-H1	11531	WI	expenditure_report	client	2025-01-01	2025-06-30	9655.0	5.75	17.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11531
WI-principal-11531-expenditure-2025-H2	11531	WI	expenditure_report	client	2025-07-01	2025-12-31	9000.0	8.0	20.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11531
WI-principal-11532-expenditure-2025-H1	11532	WI	expenditure_report	client	2025-01-01	2025-06-30	25480.0	35.0	27.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11532
WI-principal-11532-expenditure-2025-H2	11532	WI	expenditure_report	client	2025-07-01	2025-12-31	24910.0	27.0	35.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11532
WI-principal-11533-expenditure-2025-H1	11533	WI	expenditure_report	client	2025-01-01	2025-06-30	10060.0	0.0	5.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11533
WI-principal-11533-expenditure-2025-H2	11533	WI	expenditure_report	client	2025-07-01	2025-12-31	9000.0	0.0	10.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11533
WI-principal-11534-expenditure-2025-H1	11534	WI	expenditure_report	client	2025-01-01	2025-06-30	28424.98	1.5	43.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11534
WI-principal-11534-expenditure-2025-H2	11534	WI	expenditure_report	client	2025-07-01	2025-12-31	27499.98	7.55	53.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11534
WI-principal-11536-expenditure-2025-H1	11536	WI	expenditure_report	client	2025-01-01	2025-06-30	3000.0	5.0	14.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11536
WI-principal-11536-expenditure-2025-H2	11536	WI	expenditure_report	client	2025-07-01	2025-12-31	3000.0	5.25	14.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11536
WI-principal-11537-expenditure-2025-H1	11537	WI	expenditure_report	client	2025-01-01	2025-06-30	3000.0	1.75	12.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11537
WI-principal-11537-expenditure-2025-H2	11537	WI	expenditure_report	client	2025-07-01	2025-12-31	3000.0	0.5	15.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11537
WI-principal-11538-expenditure-2025-H1	11538	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	2.5	14.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11538
WI-principal-11538-expenditure-2025-H2	11538	WI	expenditure_report	client	2025-07-01	2025-12-31	1050.0	0.5	11.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11538
WI-principal-11541-expenditure-2025-H1	11541	WI	expenditure_report	client	2025-01-01	2025-06-30	245333.0	256.25	666.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11541
WI-principal-11541-expenditure-2025-H2	11541	WI	expenditure_report	client	2025-07-01	2025-12-31	115469.0	33.0	102.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11541
WI-principal-11542-expenditure-2025-H1	11542	WI	expenditure_report	client	2025-01-01	2025-06-30	33232.07	41.85	242.95	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11542
WI-principal-11542-expenditure-2025-H2	11542	WI	expenditure_report	client	2025-07-01	2025-12-31	31281.83	39.4	203.8	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11542
WI-principal-11543-expenditure-2025-H1	11543	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	15.25	63.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11543
WI-principal-11543-expenditure-2025-H2	11543	WI	expenditure_report	client	2025-07-01	2025-12-31	3825.99	2.75	34.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11543
WI-principal-11544-expenditure-2025-H1	11544	WI	expenditure_report	client	2025-01-01	2025-06-30	27018.7	9.5	23.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11544
WI-principal-11544-expenditure-2025-H2	11544	WI	expenditure_report	client	2025-07-01	2025-12-31	27006.3	15.5	28.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11544
WI-principal-11545-expenditure-2025-H1	11545	WI	expenditure_report	client	2025-01-01	2025-06-30	9000.0	14.5	28.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11545
WI-principal-11545-expenditure-2025-H2	11545	WI	expenditure_report	client	2025-07-01	2025-12-31	9000.0	13.0	18.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11545
WI-principal-11546-expenditure-2025-H1	11546	WI	expenditure_report	client	2025-01-01	2025-06-30	9640.84	29.0	49.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11546
WI-principal-11546-expenditure-2025-H2	11546	WI	expenditure_report	client	2025-07-01	2025-12-31	9594.5	15.0	67.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11546
WI-principal-11547-expenditure-2025-H1	11547	WI	expenditure_report	client	2025-01-01	2025-06-30	33100.11	52.75	196.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11547
WI-principal-11547-expenditure-2025-H2	11547	WI	expenditure_report	client	2025-07-01	2025-12-31	27766.13	41.0	192.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11547
WI-principal-11550-expenditure-2025-H1	11550	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	8.5	32.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11550
WI-principal-11550-expenditure-2025-H2	11550	WI	expenditure_report	client	2025-07-01	2025-12-31	30000.0	5.5	18.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11550
WI-principal-11551-expenditure-2025-H1	11551	WI	expenditure_report	client	2025-01-01	2025-06-30	21028.5	6.0	24.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11551
WI-principal-11551-expenditure-2025-H2	11551	WI	expenditure_report	client	2025-07-01	2025-12-31	21024.8	8.5	10.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11551
WI-principal-11552-expenditure-2025-H1	11552	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11552
WI-principal-11552-expenditure-2025-H2	11552	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11552
WI-principal-11553-expenditure-2025-H1	11553	WI	expenditure_report	client	2025-01-01	2025-06-30	20005.36	26.5	40.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11553
WI-principal-11553-expenditure-2025-H2	11553	WI	expenditure_report	client	2025-07-01	2025-12-31	18120.86	20.0	29.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11553
WI-principal-11554-expenditure-2025-H1	11554	WI	expenditure_report	client	2025-01-01	2025-06-30	14511.46	20.5	45.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11554
WI-principal-11554-expenditure-2025-H2	11554	WI	expenditure_report	client	2025-07-01	2025-12-31	14417.2	20.0	35.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11554
WI-principal-11555-expenditure-2025-H1	11555	WI	expenditure_report	client	2025-01-01	2025-06-30	15034.81	17.0	40.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11555
WI-principal-11555-expenditure-2025-H2	11555	WI	expenditure_report	client	2025-07-01	2025-12-31	16002.2	10.0	23.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11555
WI-principal-11556-expenditure-2025-H1	11556	WI	expenditure_report	client	2025-01-01	2025-06-30	18042.1	21.0	54.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11556
WI-principal-11556-expenditure-2025-H2	11556	WI	expenditure_report	client	2025-07-01	2025-12-31	18088.9	51.5	49.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11556
WI-principal-11557-expenditure-2025-H1	11557	WI	expenditure_report	client	2025-01-01	2025-06-30	24226.43	41.5	68.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11557
WI-principal-11557-expenditure-2025-H2	11557	WI	expenditure_report	client	2025-07-01	2025-12-31	24221.13	18.0	44.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11557
WI-principal-11558-expenditure-2025-H1	11558	WI	expenditure_report	client	2025-01-01	2025-06-30	44125.0	76.5	28.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11558
WI-principal-11558-expenditure-2025-H2	11558	WI	expenditure_report	client	2025-07-01	2025-12-31	43200.0	23.2	14.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11558
WI-principal-11559-expenditure-2025-H1	11559	WI	expenditure_report	client	2025-01-01	2025-06-30	12172.15	25.5	135.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11559
WI-principal-11559-expenditure-2025-H2	11559	WI	expenditure_report	client	2025-07-01	2025-12-31	9377.0	6.5	116.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11559
WI-principal-11561-expenditure-2025-H1	11561	WI	expenditure_report	client	2025-01-01	2025-06-30	33325.0	10.2	6.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11561
WI-principal-11561-expenditure-2025-H2	11561	WI	expenditure_report	client	2025-07-01	2025-12-31	32400.0	7.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11561
WI-principal-11562-expenditure-2025-H1	11562	WI	expenditure_report	client	2025-01-01	2025-06-30	179.2	0.25	0.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11562
WI-principal-11562-expenditure-2025-H2	11562	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11562
WI-principal-11563-expenditure-2025-H1	11563	WI	expenditure_report	client	2025-01-01	2025-06-30	3575.0	17.25	16.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11563
WI-principal-11563-expenditure-2025-H2	11563	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11563
WI-principal-11564-expenditure-2025-H1	11564	WI	expenditure_report	client	2025-01-01	2025-06-30	69500.0	66.5	251.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11564
WI-principal-11564-expenditure-2025-H2	11564	WI	expenditure_report	client	2025-07-01	2025-12-31	69351.0	39.5	217.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11564
WI-principal-11565-expenditure-2025-H1	11565	WI	expenditure_report	client	2025-01-01	2025-06-30	42000.0	57.25	53.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11565
WI-principal-11565-expenditure-2025-H2	11565	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	5.25	34.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11565
WI-principal-11566-expenditure-2025-H1	11566	WI	expenditure_report	client	2025-01-01	2025-06-30	57000.0	18.5	25.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11566
WI-principal-11566-expenditure-2025-H2	11566	WI	expenditure_report	client	2025-07-01	2025-12-31	51000.0	3.0	11.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11566
WI-principal-11567-expenditure-2025-H1	11567	WI	expenditure_report	client	2025-01-01	2025-06-30	40906.0	24.5	52.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11567
WI-principal-11567-expenditure-2025-H2	11567	WI	expenditure_report	client	2025-07-01	2025-12-31	42856.8	24.5	68.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11567
WI-principal-11569-expenditure-2025-H1	11569	WI	expenditure_report	client	2025-01-01	2025-06-30	18450.0	5.0	30.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11569
WI-principal-11569-expenditure-2025-H2	11569	WI	expenditure_report	client	2025-07-01	2025-12-31	18375.0	2.0	19.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11569
WI-principal-11570-expenditure-2025-H1	11570	WI	expenditure_report	client	2025-01-01	2025-06-30	5162.72	30.5	30.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11570
WI-principal-11570-expenditure-2025-H2	11570	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11570
WI-principal-11571-expenditure-2025-H1	11571	WI	expenditure_report	client	2025-01-01	2025-06-30	2547.96	12.0	4.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11571
WI-principal-11571-expenditure-2025-H2	11571	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	5.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11571
WI-principal-11572-expenditure-2025-H1	11572	WI	expenditure_report	client	2025-01-01	2025-06-30	19825.0	7.0	12.9	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11572
WI-principal-11572-expenditure-2025-H2	11572	WI	expenditure_report	client	2025-07-01	2025-12-31	18900.0	1.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11572
WI-principal-11574-expenditure-2025-H1	11574	WI	expenditure_report	client	2025-01-01	2025-06-30	6013.16	25.25	34.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11574
WI-principal-11574-expenditure-2025-H2	11574	WI	expenditure_report	client	2025-07-01	2025-12-31	4236.26	18.5	39.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11574
WI-principal-11575-expenditure-2025-H1	11575	WI	expenditure_report	client	2025-01-01	2025-06-30	1688.0	0.75	8.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11575
WI-principal-11575-expenditure-2025-H2	11575	WI	expenditure_report	client	2025-07-01	2025-12-31	19300.0	5.5	50.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11575
WI-principal-11576-expenditure-2025-H1	11576	WI	expenditure_report	client	2025-01-01	2025-06-30	26571.55	53.4	62.9	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11576
WI-principal-11576-expenditure-2025-H2	11576	WI	expenditure_report	client	2025-07-01	2025-12-31	24662.0	29.9	56.35	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11576
WI-principal-11578-expenditure-2025-H1	11578	WI	expenditure_report	client	2025-01-01	2025-06-30	33000.0	40.0	82.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11578
WI-principal-11578-expenditure-2025-H2	11578	WI	expenditure_report	client	2025-07-01	2025-12-31	34838.03	42.75	83.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11578
WI-principal-11579-expenditure-2025-H1	11579	WI	expenditure_report	client	2025-01-01	2025-06-30	58929.0	126.0	327.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11579
WI-principal-11579-expenditure-2025-H2	11579	WI	expenditure_report	client	2025-07-01	2025-12-31	33591.0	108.5	373.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11579
WI-principal-11580-expenditure-2025-H1	11580	WI	expenditure_report	client	2025-01-01	2025-06-30	34955.69	65.0	45.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11580
WI-principal-11580-expenditure-2025-H2	11580	WI	expenditure_report	client	2025-07-01	2025-12-31	1439.47	2.0	6.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11580
WI-principal-11581-expenditure-2025-H1	11581	WI	expenditure_report	client	2025-01-01	2025-06-30	175854.9	184.25	701.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11581
WI-principal-11581-expenditure-2025-H2	11581	WI	expenditure_report	client	2025-07-01	2025-12-31	121452.67	72.05	517.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11581
WI-principal-11582-expenditure-2025-H1	11582	WI	expenditure_report	client	2025-01-01	2025-06-30	55.0	1.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11582
WI-principal-11582-expenditure-2025-H2	11582	WI	expenditure_report	client	2025-07-01	2025-12-31	300.77	2.5	0.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11582
WI-principal-11583-expenditure-2025-H1	11583	WI	expenditure_report	client	2025-01-01	2025-06-30	4700.0	22.0	31.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11583
